Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas)
56AGROG08P4019,AMITRAZ AGROZ 3% * 50 ML,4019,UNIDAD,ANTIPARASITARIOS,GANADERIA,AGROQUIMICOS ARROCEROS DE COLOMBIA SA,11516,9178,,,0,20.3,56AGROG08P4019,,ANTIPARASITARIO,GANADERIA,,AMITRAZ 3%,ANTIPARASITARIOS / ANTIPARASITARIO, // 
20ERMAG08P1666,AMITRAZ ERMA 12.5% * 33 ML,1666,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS ERMA S.A.,0,0,,,0,19.3,20ERMAG08P1666,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 33ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 33ML
20ERMAG08P1667,AMITRAZ ERMA 12.5% * LT,1667,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS ERMA S.A.,0,0,,,0,19.3,20ERMAG08P1667,LITROS,ANTIPARASITARIO,GANADERIA,FRASCO * LITRO,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // FRASCO * LITRO
31VICAG08P1233,AMITRAZ PET VICAR 3% * 50 ML,1233,UNIDAD,ANTIPARASITARIOS,MASCOTAS,VICAR FARMACEUTICA S.A.,14428.04878,11831,,,0,18,31VICAG08P1233,MILILITROS,ANTIPARASITARIO,MASCOTAS,FRASCO * 50ML,AMITRAZ 3%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 50ML
31VICAG08P1234,AMITRAZ VICAR 12.5% * 1000 ML,1234,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,89878,73700,,,0,18,31VICAG08P123,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 1000ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 1000ML
31VICAG08P1235,AMITRAZ VICAR 12.5% * 120 ML,1235,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG08P1235,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 120ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 120ML
31VICAG08P1236,AMITRAZ VICAR 12.5% * 33 ML,1236,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,7120.731707,5839,,,0,18,31VICAG08P1236,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 33ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 33ML
31VICAG08P1237,AMITRAZ VICAR 12.5% * 500 ML,1237,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG08P1237,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 500ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 500ML
30VETLG07P2016,AMOX C CAJA * 30 TABLETAS,2016,UNIDAD,ANTIMICROBIANOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,0,11616,,,0,26.3,30VETLG07P201,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 30,AMOXICILINA- ACIDO CLAVULANICO,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 30
22SERVG08P1087,AMPRODIAR * 25 GR,1087,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406035,GRAMOS,ANTIPARASITARIO,GANADERIA,POLVO * 25GR,AMPROLIO,ANTIPARASITARIOS / ANTIPARASITARIO,GRAMOS // POLVO * 25GR
31VICAG08P1238,AMPROGAN * 25 GR,1238,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,7744.04878,6350.12,,,0,18,7707264574010,GRAMOS,ANTIPARASITARIO,GANADERIA,POLVO * 25GR,AMPROLIO,ANTIPARASITARIOS / ANTIPARASITARIO,GRAMOS // POLVO * 25GR
15ICOFG08P2043,AMPROMAX ORAL * 1000 ML,2043,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG08P2043,LITROS,ANTIPARASITARIO,GANADERIA,SUSPENSIÓN * LITRO,AMPROLIO- SULFAQUINOXALINA ,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // SUSPENSIÓN * LITRO
15ICOFG08P2044,AMPROMAX SOB. * 20 GR,2044,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,7546.25,6037,,,0,20,7707175801281,GRAMOS,ANTIPARASITARIO,GANADERIA,POLVO * 20GR,AMPROLIO - SULFAQUINOXALINA,ANTIPARASITARIOS / ANTIPARASITARIO,GRAMOS // POLVO * 20GR
31VICAG29P1239,ANAPLASMOL AMP * 10 ML,1239,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG29P1239,MILILITROS,HEMOPARASITICIDA,GANADERIA,INYECTABLE * 10ML,CACODILATO- ACIDO CITRICO- ESTRICNINA,VITAMINAS Y MINERALES / HEMOPARASITICIDA,MILILITROS // INYECTABLE * 10ML
22SERVG04P1088,ANFLAGEC POTE * 100 GR,1088,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.23,1,,,0,19,7707007402327,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 100GR,MENTOL- ALCANFOR- GUAYACOL- TREMENTINA- SALICILATO,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 100GR
22SERVG04P1089,ANFLAGEC POTE * 250 GR,1089,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007402310,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 250GR,MENTOL- ALCANFOR- GUAYACOL- TREMENTINA- SALICILATO,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 250GR
16INVEG183997,ANXOCARE * 100 ML,3997,UNIDAD,HOMEOPATICOS,MASCOTAS,INVET SA,55532,45370,,,0,18.3,16INVEG183997,UNIDAD,HOMEOPATICO,MASCOTAS,100ML,NO APLICA,HOMEOPATICOS / HOMEOPATICO,UNIDAD // 100ML
41GABRG19P2840,APETIL * 10 ML,2840,UNIDAD,HORMONALES,MASCOTAS,GABRICA S.A,49939,40800,,,0,18.3,7798042362950,MILILITRO,HORMONALES,MASCOTAS,,NO APLICA,HORMONALES / HORMONALES,MILILITRO // 
32VIRBG13P2559,AQUADENT * 250 ML,2559,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,32256,26676,,,19,17.3,32VIRBG13P2559,,LINEA DE ASEO,MASCOTAS,250 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO, // 250 ML
29VECOG24P2238,ASBRIP PETS * 150 ML,2238,UNIDAD,PRODUCTOS NATURALES,MASCOTAS,VECOL S.A.,62504,50441,,,5,19.3,29VECOG24P2238,UNIDAD,,MASCOTAS,SUSPENSIÓN * 150ML,NO APLICA,PRODUCTOS NATURALES / ,UNIDAD // SUSPENSIÓN * 150ML
16INVEG284029,ASCORVEX * 20 ML,4029,UNIDAD,VITAMINAS,GANADERIA,INVET SA,20173,16481,,,0,18.3,16INVE6284029,UNIDAD,,GANADERIA,INYECTABLE  * 20ML,NO APLICA,VITAMINAS / ,UNIDAD // INYECTABLE  * 20ML
31VICAG11P2743,ATAKAR * LITRO,2743,UNIDAD,CONTROL DE PLAGAS,GANADERIA,VICAR FARMACEUTICA S.A.,163635,134181,,,0,18,31VICAG11P2743,UNIDAD,,GANADERIA,1000 ML,NO APLICA,CONTROL DE PLAGAS / ,UNIDAD // 1000 ML
49PROQG16P2975,ATROPINA DE SULFATO FRASCO * 10ML,2975,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,PROQUIVET SAS,8515,5850,,,0,23.3,49PROQG16P2975,,ANESTESICOS,MASCOTAS,,NO APLICA,ESPECIALIDADES MEDICAS / ANESTESICOS, // 
49PROQG16P2969,ATROPINA SULFATO FRASCO 50ML,2969,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,PROQUIVET SAS,26492,18200,,,0,23.3,49PROQG16P2969,,HEPATOPROTECTOR,MASCOTAS,,NO APLICA,ESPECIALIDADES MEDICAS / HEPATOPROTECTOR, // 
24LZOOG16P1640,ATROPINA ZOO * 10 ML,1640,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,LABORATORIOS ZOO S.A.S.,7099,5800,,,0,18.3,7704614020012,,ANESTESICOS,MASCOTAS,FRASCO * 10ML,NO APLICA,ESPECIALIDADES MEDICAS / ANESTESICOS, // FRASCO * 10ML
24LZOOG16P1641,ATROPINA ZOO * 50 ML,1641,UNIDAD,ESPECIALIDADES MEDICAS,MASCOTAS,LABORATORIOS ZOO S.A.S.,29315,23950,,,0,18.3,24LZOOG16P1641,UNIDAD,ANESTESICOS,MASCOTAS,FRASCO * 50ML,NO APLICA,ESPECIALIDADES MEDICAS / ANESTESICOS,UNIDAD // FRASCO * 50ML
31VICAG07P2733,AVEX 10% GOTERO * 10 ML,2733,UNIDAD,ANTIMICROBIANOS,AVICULTURA,VICAR FARMACEUTICA S.A.,6289.02439,5157,,,0,18,31VICAG07P2733,,ANTIBIOTICO,AVICULTURA,FRASCO * 10ML,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO, // FRASCO * 10ML
13CALIG08P2664,AVITRON BLISTER * 10 TAB,2664,UNIDAD,ANTIPARASITARIOS,AVICULTURA,COMPAÑIA CALIFORNIA,2645.165239,2161.1,,,0,18.3,13CALIG08P2664,UNIDAD,ANTIPARASITARIO,AVICULTURA,TABLETAS * 10,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // TABLETAS * 10
17BUSSG07P2277,AZIMELOX TAB * 200 MG BLISTER * 6 UNID,2277,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIOS BUSSIE S.A,17055,13593.33,,,0,20.3,17BUSSG07P227,CAJA,ANTIBIOTICO,MASCOTAS,TABLETAS * 60,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,CAJA // TABLETAS * 60
17BUSSG07 2275,AZIMELOX TAB * 50 MG BLISTER * 6 UNID,2275,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIOS BUSSIE S.A,12203,9726.66,,,0,20.3,17BUSSG07 227,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 50,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 50
15ICOFG08P2045,BANAMAX * 20 ML,2045,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,11665,9332,,,0,20,7707175801311,GRAMOS,ANTIPARASITARIO,GANADERIA,FRASCO * 20GR,CIPERMETRINA 15%- BUTOXIDO DE PIPERONILO 15%,ANTIPARASITARIOS / ANTIPARASITARIO,GRAMOS // FRASCO * 20GR
15ICOFG08P2046,BANAMAX * 500 ML,2046,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG08P2046,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 500ML,CIPERMETRINA 15%- BUTOXIDO DE PIPERONILO 15%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 500ML
15ICOFG08P2047,BANAMAX * LITRO,2047,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG08P2047,LITROS,ANTIPARASITARIO,GANADERIA,FRASCO * LITRO,CIPERMETRINA 15%- BUTOXIDO DE PIPERONILO 15%,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // FRASCO * LITRO
37INSMG20P2732,BANDEJA PRUEBA MASTITIS  INSMEVET,2732,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2732,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD
15ICOFG13P2048,BANO SECO SPLEND * 100 GR,2048,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,ICOFARMA S.A,22226.25,17781,,,0,20,15ICOFG13P2048,GRAMOS,LINEA DE ASEO,MASCOTAS,100 GR,PERMETRINA- IRGASAN- BUTOXIDO DE PIPERONILO,CUIDADO DE MASCOTAS / LINEA DE ASEO,GRAMOS // 100 GR
13CALIG08P2559,BAÑOGAN 1% * 1000 ML,2559,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,168664.6267,137799,,,0,18.3,7701153115018,LITROS,ANTIPARASITARIO,GANADERIA,POUR ON * LITRO,FIPRONIL 1%,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // POUR ON * LITRO
13CALIG08P2560,BAÑOGAN 1% * 500 ML,2560,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,0,0,,,0,18.3,7701153115032,MILILITROS,ANTIPARASITARIO,GANADERIA,POUR ON * 500ML,FIPRONIL 1%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // POUR ON * 500ML
13CALIG08P2562,BAÑOL 20.8% * 1000 ML,2562,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,108250.918,88441,,,0,18.3,7707115316967,LITROS,ANTIPARASITARIO,GANADERIA,FRASCO * LITRO,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // FRASCO * LITRO
13CALIG08P2561,BAÑOL 20.8% * 120 ML,2561,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,19998.77601,16339,,,0,18.3,7707115316943,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 120ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 120ML
13CALIG08P2563,BAÑOL 20.8% * 20 ML,2563,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,0,0,,,0,18.3,77011532119780,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 20ML,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 20ML
13CALIG08P2564,BAÑOL 20.8% * 500 ML,2564,UNIDAD,ANTIPARASITARIOS,GANADERIA,COMPAÑIA CALIFORNIA,0,0,,,0,18.3,7707115316950,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 500ML,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 500ML
13CALIG08P2565,BAÑOL EC 12.5% * 33 ML,2565,UNIDAD,ANTIPARASITARIOS,MASCOTAS,COMPAÑIA CALIFORNIA,6995.104039,5715,,,0,18.3,7707115301222,MILILITROS,ANTIPARASITARIO,MASCOTAS,FRASCO * 33ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 33ML
37INSMG21P2733,BEBEDERO CERDO 1/2 ACERO XT ISAVET,2733,UNIDAD,INSUMOS PECUARIOS,PORCICULTURA,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2733,UNIDAD,INSUMO,PORCICULTURA,UNIDAD,NO APLICA,INSUMOS PECUARIOS / INSUMO,UNIDAD // UNIDAD
37INSMG21P2734,BEBEDERO CERDO 1/2 BRONCE XT ISAVET,2734,UNIDAD,INSUMOS PECUARIOS,PORCICULTURA,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2734,UNIDAD,INSUMO,PORCICULTURA,UNIDAD,NO APLICA,INSUMOS PECUARIOS / INSUMO,UNIDAD // UNIDAD
14HEELG18P1917,BELLADONNA HOMACCORD CJA * 5 AMP,1917,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1917,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
36BIOSG07P0007,BENZAGAN FCO * 12000.000 UI,7,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0007,,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO, // 
36BIOSG07P0008,BENZAGAN FCO * 1500.000 UI,8,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,15864.97468,12533.33,,,0,21,36BIOSG07P0008,UNIDAD,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO,UNIDAD // 
36BIOSG07P0009,BENZAGAN FCO * 20000.000 UI,9,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0009,UNIDAD,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO,UNIDAD // 
36BIOSG07P0010,BENZAGAN FCO * 3000.000 UI,10,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,21265.82278,16800,,,0,21,7707327440030,UNIDAD,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO,UNIDAD // 
36BIOSG07P0011,BENZAGAN FCO * 6000.000 UI,11,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,29367.08861,23200,,,0,21,7707327440047,UNIDAD,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO,UNIDAD // 
36BIOSG07P0012,BENZAGAN FCO * 9000.000 UI,12,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,35779.74684,28266,,,0,21,7707327440054,UNIDAD,ANTIBIOTICO,GANADERIA,,PENICILINA BENZATINICA-PROCAINICA- POTASICA,ANTIMICROBIANOS / ANTIBIOTICO,UNIDAD // 
22SERVG07P1090,BENZAPROC 7500.000 UI * 50 ML,1090,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007400309,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 50ML,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 50ML
34ZOETG19P2671,BENZOATO DE ESTRADIOL 1MG/ML * 100 ML (NO VENDER - NEGOCIO ZOETIS),2671,UNIDAD,HORMONALES,GANADERIA,ZOETIS COLOMBIA S.A.S,0,0,,,0,20,34ZOETG19P2671,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 100ML,BENZOATO DE ESTRADIOL 1MG/ML,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 100ML
14HEELG18P1918,BERBEEL HOMA. GOTAS *30 ML,1918,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1918,MILILITROS,HOMEOPATICO,HUMANOS,SUSPENSIÓN * 30ML,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,MILILITROS // SUSPENSIÓN * 30ML
14HEELG18P1919,BERBEEL HOMA. VET CJA * 5 AMP,1919,UNIDAD,HOMEOPATICOS,MASCOTAS,HEEL COLOMBIA LTDA,0,0,,,0,20,14HEELG18P1919,AMPOLLA,HOMEOPATICO,MASCOTAS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
33WEISSG04P2275,BETACORT * 10 ML,2275,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,WEISS PHARMA SAS,23077,18000,,,0,22,33WEISSG04P22,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 10ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 10ML
33WEISSG04P2276,BETACORT * 20 ML,2276,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG04P2276,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 20ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 20ML
33WEISSG04P2277,BETACORT * 5 ML,2277,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,WEISS PHARMA SAS,13077,10200,,,0,22,33WEISSG04P2277,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 5ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 5ML
33WEISSG04P2278,BETACORT * 50 ML,2278,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,WEISS PHARMA SAS,73718,57500,,,0,22,33WEISSG04P2278,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 50ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 50ML
26PHARG27P2128,BETAFEROL EQ * 1000 GR,2128,UNIDAD,SUPLEMENTOS ALIMENTICIOS,EQUINOS,PHARVET S.A.S,0,0,,,0,20,26PHARG27P2128,GRAMOS,SUPLEMENTOS ALMENTICIOS,EQUINOS,POLVO * 1000GR,BETACAROTENO- VITA E- COBRE- ZINC,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,GRAMOS // POLVO * 1000GR
26PHARG29P2129,BETAFEROL FCO * 100 ML (BETACAROTENO),2129,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2129,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 100ML,BETACAROTENO- VITA E,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 100ML
26PHARG29P2130,BETAFEROL FCO * 20 ML (BETACAROTENO),2130,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2130,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 20ML,BETACAROTENO- VITA E,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 20ML
26PHARG29P2131,BETAFEROL FCO * 250 ML (BETACAROTENO),2131,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2131,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 250ML,BETACAROTENO- VITA E,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 250ML
26PHARG29P2132,BETAFEROL FCO * 50 ML (BETACAROTENO),2132,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2132,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 50ML,BETACAROTENO- VITA E,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 50ML
26PHARG29P2133,BETAFEROL FCO * 500 ML (BETACAROTENO),2133,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2133,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 500ML,BETACAROTENO- VITA E,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 500ML
27PROCG10P1809,BH RAB (CONTRA LA RABIA),1809,UNIDAD,BIOLOGICOS,MASCOTAS,PROCONVET SA,0,0,,,0,20.3,27PROCG10P1809,UNIDAD,VACUNAS,MASCOTAS,INYECTABLE,VIRUS DE LA RABIA,BIOLOGICOS / VACUNAS,UNIDAD // INYECTABLE
28VALLG09P1642,BIODES NF * LT,1642,UNIDAD,ANTISEPTICOS-DESINFECTANTES,GANADERIA,VALLECILLA B. Y VALLECILLA M. & CIA. S.C,0,0,,,0,20,28VALLG09P1642,LITROS,ANTISEPTICO,GANADERIA,SOLUCION * LITRO,GLUTARALDEHIDO- CLORURO DE DIMETILBENCILAMONIO,ANTISEPTICOS-DESINFECTANTES / ANTISEPTICO,LITROS // SOLUCION * LITRO
30VETLG04P2017,BIODIPIRONA * 100 ML,2017,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VET LAT COLOMBIA S.A.S.,0,0,,,0,26.3,30VETLG04P2017,MILILITROS,AINES,GANADERIA,INYECTABLE * 100ML,DIPIRONA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 100ML
30VETLG04P2018,BIODIPIRONA * 20 ML,2018,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VET LAT COLOMBIA S.A.S.,13047.48982,9616,,,0,26.3,30VETLG04P2018,MILILITROS,AINES,GANADERIA,INYECTABLE * 20ML,DIPIRONA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 20ML
36BIOSG07P0013,BIOFLOX FCO * 100 TABS,13,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0013,TABLETA,ANTIBIOTICO,GANADERIA,TABLETAS,CIPROFLOXACINA ,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS
36BIOSG07P0014,BIOFLOX FCO * 200 TABS,14,UNIDAD,ANTIMICROBIANOS,AVICULTURA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0014,TABLETA,ANTIBIOTICO,AVICULTURA,TABLETAS,CIPROFLOXACINA ,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS
36BIOSG25P0015,BIOGAN * 10 ML,15,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG25P0015,MILILITRO,ANABOLICO,GANADERIA,TABLETAS,BOLDENONA 5%,PROMOTORES DE CRECIMIENTO / ANABOLICO,MILILITRO // TABLETAS
36BIOSG16P0016,BIOGAN * 500 ML,16,UNIDAD,ESPECIALIDADES MEDICAS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG16P0016,MILILITRO,ANALEPTICO,GANADERIA,500 ML,BOLDENONA 5%,ESPECIALIDADES MEDICAS / ANALEPTICO,MILILITRO // 500 ML
